flight_date,departure.iata,departure.terminal,departure.gate,departure.scheduled,arrival.iata,arrival.terminal,arrival.scheduled,airline.iata,terminal_walk_time_min,terminal_transport_method,connection_time_min,dep_sched,arr_sched,scheduled_flight_min,departure_hour,day_of_week,risk_label,transport_friction,is_cross_airport,is_intl_hub,is_major_airport,is_peak_hour,terminal_change,has_delay_info,security_crowd,immigration_crowd,walking_time_min,security_time_min,immigration_time_min,congestion_time_min,baggage_time_min,required_time_min,time_margin_min
1,46,5,8,347,7,0,436,55,10,24,89.0,347,430,100.0,14,0,1,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,27.0
1,3,0,200,269,58,0,345,147,4,33,82.0,269,344,130.0,8,0,1,1,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10,59.0,10.0
0,12,12,210,186,374,17,187,88,5,28,110.0,186,187,86.0,22,6,2,3,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,68.0
1,37,1,434,333,425,0,436,93,12,9,104.0,333,430,175.0,13,0,0,3,1,1,0,0,1,1,2,2,12,20.0,30.0,8,10,80.0,0.0
1,3,0,173,281,9,19,354,88,12,19,94.0,281,353,105.0,9,0,1,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,3.0
1,4,24,436,311,438,2,383,43,5,6,75.0,311,380,65.0,11,0,0,2,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10,39.0,10.0
1,46,0,106,365,483,27,486,55,5,33,118.0,365,477,300.0,16,0,2,1,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10,39.0,66.0
1,3,0,69,282,241,27,352,147,4,33,77.0,282,351,90.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-3.0
1,4,24,436,311,438,2,383,172,5,6,74.0,311,380,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,25.0
0,24,6,205,218,217,27,331,24,4,2,143.0,218,332,575.0,23,6,2,2,1,1,1,0,1,1,2,2,4,20.0,30.0,3,10,67.0,63.0
1,29,18,436,259,251,27,347,179,5,16,84.0,259,346,195.0,7,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,9.0
0,31,6,436,43,105,6,65,26,8,36,81.0,43,65,175.0,14,6,2,1,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,34.0
1,22,1,53,376,349,18,463,74,23,0,117.0,376,456,70.0,17,0,2,3,1,0,0,1,1,1,0,0,23,30.0,0.0,15,10,78.0,35.0
0,11,24,225,145,86,27,151,46,5,31,111.0,145,151,100.0,21,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,44.0
1,32,6,406,291,323,0,369,21,12,22,95.0,291,368,120.0,9,0,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-10.0
1,29,18,436,246,399,27,332,179,5,16,78.0,246,333,225.0,5,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,14.0
1,25,12,361,283,36,14,348,147,7,13,79.0,283,347,65.0,9,0,0,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10,62.0,-12.0
0,7,13,436,21,178,27,21,36,8,33,100.0,21,21,55.0,11,6,1,1,1,0,0,0,1,1,0,2,8,30.0,0.0,8,10,56.0,19.0
0,7,12,206,29,294,27,41,130,8,33,87.0,29,41,135.0,12,6,1,1,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10,46.0,21.0
1,29,18,436,252,359,27,380,179,5,16,69.0,252,377,365.0,6,0,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
0,35,24,315,164,356,2,190,147,8,33,113.0,164,190,134.0,21,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,48.0
0,11,24,169,185,368,0,190,61,5,31,121.0,185,190,90.0,22,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,74.0
0,48,0,377,17,373,2,27,131,5,7,68.0,17,27,160.0,10,6,0,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-16.0
0,38,0,256,200,79,27,224,32,6,33,70.0,200,224,146.0,22,6,1,1,1,1,1,0,1,1,2,2,6,20.0,30.0,3,10,69.0,-11.0
1,9,5,436,332,391,0,411,74,6,33,82.0,332,406,75.0,13,0,0,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,6.0
1,49,24,172,292,337,20,369,116,5,5,90.0,292,368,115.0,10,0,1,2,1,0,0,1,1,1,2,0,5,20.0,0.0,15,10,50.0,20.0
0,38,5,399,186,393,0,179,152,10,19,64.0,186,179,76.0,22,6,0,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10,73.0,-25.0
0,6,1,436,133,49,2,151,112,16,19,89.0,133,151,120.0,20,6,0,3,1,0,0,1,0,1,0,0,16,30.0,0.0,15,10,71.0,-17.0
0,48,0,313,45,471,19,59,22,5,7,107.0,45,59,124.0,14,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,59.0
0,44,5,333,80,50,27,183,131,5,33,66.0,80,183,400.0,17,6,0,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-10.0
1,19,0,110,380,314,16,468,33,10,33,84.0,380,461,75.0,17,0,0,1,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-8.0
0,35,24,436,48,154,14,124,187,8,33,93.0,48,124,425.0,14,6,2,1,1,0,0,0,1,1,2,0,8,20.0,0.0,8,10,46.0,36.0
1,41,1,286,341,204,6,459,126,10,20,108.0,341,451,230.0,14,0,2,3,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,55.0
1,3,0,200,269,58,0,345,88,12,19,87.0,269,344,130.0,8,0,0,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,-11.0
1,0,24,325,287,297,2,364,51,4,33,123.0,287,363,115.0,9,0,0,1,1,1,1,1,1,1,0,0,4,30.0,45.0,15,10,104.0,-23.0
1,14,1,381,299,148,7,385,70,7,4,125.0,299,382,140.0,10,0,2,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10,107.0,4.0
1,30,5,228,265,167,27,377,182,10,36,117.0,265,374,285.0,7,0,1,1,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-3.0
1,17,1,33,228,296,27,247,51,5,33,82.0,228,247,195.0,0,0,2,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,46.0
1,9,1,436,333,253,0,437,94,12,19,100.0,333,431,180.0,13,0,0,3,1,0,0,0,1,1,2,2,12,20.0,0.0,8,10,50.0,5.0
1,33,22,436,339,265,25,415,24,5,6,67.0,339,398,5.0,14,0,1,2,0,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,19.0
1,14,5,195,241,330,6,422,55,15,19,120.0,241,417,684.0,4,0,0,3,1,1,1,0,0,1,1,2,15,16.0,30.0,3,10,74.0,12.0
1,10,0,78,326,140,2,424,26,15,19,122.0,326,419,160.0,12,0,2,3,1,0,0,0,1,1,2,2,15,20.0,0.0,8,10,53.0,54.0
0,28,5,75,168,23,21,264,104,7,33,100.0,168,264,428.0,21,6,2,1,1,1,1,1,1,1,0,0,7,30.0,45.0,15,10,107.0,-13.0
0,43,24,220,124,334,6,166,194,6,6,76.0,124,166,175.0,20,6,0,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-16.0
0,43,24,428,200,129,27,230,147,6,6,103.0,200,230,167.0,22,6,2,2,1,0,0,0,1,1,1,2,6,16.0,0.0,3,10,35.0,54.0
1,18,0,329,355,425,2,448,86,5,6,141.0,355,442,110.0,15,0,2,2,1,1,0,0,1,1,1,2,5,16.0,30.0,8,10,69.0,66.0
1,3,0,145,274,2,0,354,88,4,33,95.0,274,353,140.0,8,0,2,1,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10,59.0,35.0
1,34,6,83,361,83,2,475,144,5,26,103.0,361,468,200.0,15,0,2,3,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,50.0
0,27,0,189,218,175,12,259,201,5,33,110.0,218,259,295.0,23,6,2,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,66.0
1,45,1,345,335,231,0,417,165,5,29,99.0,335,410,80.0,13,0,1,2,1,1,1,0,1,1,2,0,5,20.0,45.0,8,10,88.0,-4.0
1,45,5,436,359,72,6,440,59,8,37,125.0,359,434,60.0,15,0,2,1,1,1,1,0,0,1,2,0,8,20.0,45.0,8,10,91.0,33.0
1,45,6,66,355,375,2,437,196,5,29,116.0,355,431,65.0,15,0,2,2,1,1,1,0,1,1,0,0,5,30.0,45.0,8,10,98.0,17.0
1,45,1,374,362,331,2,450,131,8,37,132.0,362,444,85.0,16,0,2,1,1,1,1,0,0,1,2,0,8,20.0,45.0,8,10,91.0,30.0
0,12,12,217,194,368,2,187,147,5,28,98.0,194,187,67.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,53.0
0,7,12,202,90,100,0,116,201,8,19,84.0,90,116,190.0,18,6,2,3,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,17.0
0,47,17,84,132,479,27,192,129,12,19,99.0,132,192,206.0,20,6,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-13.0
1,46,0,106,365,483,27,486,33,10,24,90.0,365,477,300.0,16,0,2,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,32.0
1,36,1,408,283,389,2,376,165,5,35,109.0,283,373,175.0,9,0,2,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,45.0
1,36,1,382,279,43,27,360,22,5,35,86.0,279,359,135.0,8,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-3.0
1,23,24,436,264,19,9,344,65,8,12,100.0,264,342,160.0,7,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-30.0
0,12,14,308,203,382,15,254,147,5,28,120.0,203,254,333.0,22,6,2,3,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,72.0
0,15,12,212,173,80,27,190,130,4,2,99.0,173,190,114.0,22,6,2,2,1,0,0,0,1,1,1,2,4,16.0,0.0,3,10,33.0,60.0
0,42,6,436,74,201,0,80,26,8,19,90.0,74,80,105.0,16,6,0,3,1,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,9.0
0,1,19,174,205,122,27,161,28,8,32,77.0,205,161,7.0,23,6,0,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,11.0
1,36,1,408,283,389,2,376,129,12,19,88.0,283,373,175.0,9,0,2,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,20.0
1,33,23,436,392,265,26,482,107,6,6,84.0,392,466,6.0,19,0,0,2,0,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-8.0
0,21,14,295,59,247,9,306,88,5,30,64.0,59,306,915.0,15,6,1,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,13.0
0,35,24,436,88,54,0,101,20,8,33,99.0,88,101,140.0,17,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,35.0
0,12,13,232,186,272,27,190,88,5,28,91.0,186,190,89.0,22,6,1,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,31.0
0,31,0,436,211,69,27,231,13,8,36,106.0,211,231,145.0,23,6,2,1,1,0,0,0,1,1,1,2,8,16.0,0.0,3,10,37.0,56.0
0,21,14,326,104,333,17,171,210,5,30,104.0,104,171,263.0,19,6,2,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,35.0
0,47,17,192,195,476,19,169,86,12,19,70.0,195,169,35.0,22,6,1,3,1,0,0,0,0,1,1,1,12,16.0,0.0,3,10,41.0,21.0
1,46,5,432,388,307,27,477,215,5,33,100.0,388,470,50.0,18,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,12.0
1,5,0,23,322,152,0,398,97,15,19,75.0,322,395,75.0,12,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,1.0
0,40,6,298,152,387,14,164,201,6,33,77.0,152,164,115.0,21,6,0,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-17.0
1,6,1,436,283,326,27,367,122,16,19,96.0,283,366,150.0,9,0,2,3,1,0,0,1,1,1,0,0,16,30.0,0.0,15,10,71.0,15.0
0,24,8,97,66,134,6,86,54,6,2,98.0,66,86,193.0,15,6,1,2,1,1,1,0,1,1,0,0,6,30.0,45.0,8,10,99.0,-12.0
1,18,0,61,292,113,18,417,37,4,6,105.0,292,410,300.0,10,0,0,2,1,1,0,1,1,1,0,0,4,30.0,45.0,15,10,104.0,-32.0
1,30,8,436,279,123,27,348,147,20,10,107.0,279,347,85.0,8,0,0,3,1,1,1,1,1,1,0,0,20,30.0,45.0,15,10,120.0,-30.0
1,31,21,436,392,259,24,483,107,8,36,98.0,392,467,8.0,19,0,1,1,0,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,11.0
0,27,0,328,109,334,7,107,37,5,33,92.0,109,107,77.0,19,6,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,32.0
1,17,1,46,220,268,2,239,175,5,33,87.0,220,239,180.0,0,0,1,1,1,0,0,0,0,1,1,1,5,16.0,0.0,3,10,34.0,23.0
1,26,0,178,355,214,27,448,16,5,1,91.0,355,442,110.0,15,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,22.0
1,19,0,125,373,215,27,463,30,10,33,96.0,373,456,85.0,16,0,0,1,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,5.0
1,29,19,436,276,202,27,343,37,5,16,93.0,276,341,80.0,8,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,20.0
1,10,1,68,358,104,2,438,26,15,19,88.0,358,432,55.0,15,0,2,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,30.0
1,14,5,148,286,101,6,398,22,15,19,137.0,286,395,260.0,9,0,2,3,1,1,1,1,0,1,0,0,15,30.0,45.0,15,10,115.0,11.0
0,47,17,189,173,478,6,281,176,12,19,110.0,173,281,452.0,22,6,2,3,1,0,0,0,1,1,1,1,12,16.0,0.0,3,10,41.0,59.0
1,46,1,165,374,165,16,469,13,10,24,98.0,374,462,110.0,17,0,0,2,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-12.0
0,6,1,436,133,49,2,151,123,16,19,100.0,133,151,120.0,20,6,0,3,1,0,0,1,0,1,0,0,16,30.0,0.0,15,10,71.0,-16.0
1,0,24,229,291,390,20,374,51,5,33,128.0,291,370,130.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,21.0
0,17,5,71,190,291,27,221,112,5,33,67.0,190,221,155.0,22,6,0,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,17.0
0,47,17,136,190,473,27,190,144,7,33,94.0,190,190,79.0,22,6,2,1,1,0,0,0,1,1,2,2,7,20.0,0.0,3,10,40.0,54.0
1,36,1,408,295,390,20,364,112,12,19,96.0,295,363,75.0,10,0,2,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,18.0
1,31,21,436,327,259,24,402,112,8,36,79.0,327,386,8.0,13,0,1,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,26.0
1,3,0,173,281,9,19,354,147,4,33,66.0,281,353,105.0,9,0,1,1,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-5.0
0,47,17,84,132,461,27,163,39,12,19,96.0,132,163,154.0,20,6,0,3,1,0,0,1,1,1,0,0,12,30.0,0.0,15,10,67.0,-16.0
1,36,1,408,296,91,2,369,22,5,35,81.0,296,368,95.0,10,0,1,1,1,0,0,1,0,1,0,0,5,30.0,0.0,15,10,60.0,11.0
1,14,5,144,280,16,9,367,144,15,19,127.0,280,366,165.0,9,0,1,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-5.0
1,30,8,436,281,40,2,350,54,15,21,111.0,281,349,85.0,9,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-26.0
1,23,24,436,290,44,16,360,170,8,12,95.0,290,359,80.0,9,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-18.0
1,46,5,8,347,7,0,436,30,10,24,97.0,347,430,100.0,14,0,1,2,1,0,0,0,1,1,2,2,10,20.0,0.0,8,10,48.0,20.0
0,47,17,192,195,476,19,169,43,12,19,95.0,195,169,35.0,22,6,1,3,1,0,0,0,0,1,1,1,12,16.0,0.0,3,10,41.0,35.0
1,20,24,23,322,448,27,409,13,6,33,78.0,322,404,115.0,12,0,1,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,20.0
1,32,6,411,278,441,27,361,21,6,33,114.0,278,360,145.0,8,0,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,42.0
1,9,1,436,339,108,2,421,94,12,19,77.0,339,416,80.0,14,0,1,3,1,0,0,0,0,1,2,2,12,20.0,0.0,8,10,50.0,19.0
1,36,1,408,296,91,2,369,19,12,19,92.0,296,368,95.0,10,0,1,3,1,0,0,1,0,1,0,0,12,30.0,0.0,15,10,67.0,4.0
0,43,24,433,112,368,2,146,21,6,6,93.0,112,146,176.0,19,6,0,2,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,-11.0
0,38,5,418,177,316,27,190,37,10,19,89.0,177,190,106.0,22,6,0,3,1,1,1,0,1,1,2,2,10,20.0,30.0,3,10,73.0,-25.0
0,48,0,302,28,467,27,25,22,5,7,66.0,28,25,66.0,12,6,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,10.0
1,9,0,436,350,391,0,432,74,8,19,104.0,350,425,65.0,15,0,2,3,1,0,0,0,0,1,2,2,8,20.0,0.0,8,10,46.0,57.0
1,2,11,436,282,366,9,351,103,7,11,84.0,282,350,85.0,9,0,2,3,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,19.0
0,47,17,136,190,473,27,190,86,7,33,89.0,190,190,79.0,22,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10,36.0,45.0
0,44,16,388,150,128,15,293,138,6,3,99.0,150,293,518.0,21,6,2,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,30.0
0,31,1,436,112,81,27,112,13,8,36,110.0,112,112,80.0,19,6,2,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,40.0
1,30,8,436,273,150,19,337,147,15,21,127.0,273,338,85.0,8,0,0,3,1,1,1,1,1,1,0,0,15,30.0,45.0,15,10,115.0,-28.0
1,42,5,436,275,201,0,350,166,5,33,71.0,275,349,115.0,8,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-7.0
1,32,1,436,286,323,6,365,85,7,33,94.0,286,364,125.0,9,0,0,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-9.0
1,14,1,367,271,11,2,353,70,7,4,122.0,271,352,150.0,8,0,1,1,1,1,1,1,0,1,0,0,7,30.0,45.0,15,10,107.0,-7.0
0,27,0,177,168,387,14,172,201,10,19,81.0,168,172,95.0,21,6,0,3,1,0,0,1,1,1,0,0,10,30.0,0.0,15,10,65.0,-12.0
0,12,11,142,201,334,7,173,77,5,28,97.0,201,173,37.0,22,6,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,48.0
1,25,12,323,285,118,27,352,107,7,13,84.0,285,351,75.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,8.0
0,11,24,224,142,88,0,128,180,5,31,96.0,142,128,57.0,21,6,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,36.0
1,4,24,436,311,438,2,383,77,5,6,72.0,311,380,65.0,11,0,1,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,10.0
1,29,18,436,260,102,21,354,179,5,16,87.0,260,353,225.0,7,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,9.0
1,31,21,436,315,259,24,387,37,8,36,97.0,315,372,8.0,12,0,2,1,0,0,0,0,1,1,2,2,8,20.0,0.0,8,10,46.0,46.0
1,18,0,31,343,312,18,460,183,5,6,111.0,343,452,220.0,14,0,1,2,1,1,0,0,1,1,2,2,5,20.0,30.0,8,10,73.0,14.0
1,17,0,4,247,82,27,311,172,5,33,81.0,247,311,70.0,5,0,2,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,47.0
0,40,5,378,188,23,21,268,28,7,33,107.0,188,268,395.0,22,6,2,1,1,0,0,0,1,1,1,2,7,16.0,0.0,3,10,36.0,70.0
0,15,11,157,102,265,15,132,175,4,2,105.0,102,132,186.0,19,6,2,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,40.0
1,34,0,0,342,52,16,439,131,5,26,88.0,342,433,140.0,14,0,2,3,1,0,0,0,1,1,1,2,5,16.0,0.0,8,10,39.0,34.0
1,42,5,436,290,201,0,366,209,5,33,62.0,290,365,110.0,9,0,1,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-6.0
1,16,0,159,294,91,2,365,180,10,27,99.0,294,364,85.0,10,0,0,2,1,1,1,1,1,1,0,0,10,30.0,45.0,15,10,110.0,-29.0
0,17,1,31,213,445,27,210,44,5,33,86.0,213,210,85.0,23,6,0,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,9.0
1,25,11,146,285,378,12,347,153,7,13,79.0,285,346,50.0,9,0,0,1,1,0,0,1,0,1,0,0,7,30.0,0.0,15,10,62.0,-16.0
1,8,2,330,284,431,19,353,107,8,19,101.0,284,352,85.0,9,0,0,3,1,1,1,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-28.0
0,28,6,94,162,276,27,286,144,5,33,90.0,162,286,481.0,21,6,1,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,-45.0
1,8,3,365,282,19,2,368,28,5,33,147.0,282,367,160.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,31.0
1,23,24,436,300,22,0,376,19,8,12,97.0,300,373,90.0,10,0,0,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-29.0
0,43,24,282,189,186,15,291,21,5,6,109.0,189,291,434.0,22,6,2,2,1,0,0,0,1,1,1,2,5,16.0,0.0,3,10,34.0,62.0
1,17,1,32,222,71,27,228,175,5,33,86.0,222,228,75.0,0,0,1,1,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,25.0
1,10,0,26,304,259,0,398,97,10,19,81.0,304,395,170.0,11,0,0,3,1,0,0,0,0,1,2,2,10,20.0,0.0,8,10,48.0,2.0
0,33,24,436,38,335,27,38,187,5,6,101.0,38,38,42.0,13,6,2,2,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,54.0
0,1,19,174,205,122,27,161,194,12,6,85.0,205,161,7.0,23,6,0,2,1,0,0,0,1,1,1,2,12,16.0,0.0,3,10,41.0,10.0
1,25,12,350,298,125,27,373,8,7,13,84.0,298,369,90.0,10,0,2,1,1,0,0,1,1,1,2,0,7,20.0,0.0,15,10,52.0,27.0
0,12,12,203,95,459,27,97,88,5,28,69.0,95,97,80.0,18,6,0,3,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-13.0
1,41,1,283,324,403,0,432,37,10,20,87.0,324,425,200.0,12,0,0,3,1,0,0,0,1,1,1,2,10,16.0,0.0,8,10,44.0,4.0
1,9,5,436,341,396,0,427,55,6,33,90.0,341,422,100.0,14,0,2,1,1,0,0,0,1,1,2,2,6,20.0,0.0,8,10,44.0,37.0
0,40,6,222,178,128,12,294,21,6,33,91.0,178,294,461.0,22,6,0,1,1,0,0,0,1,1,1,1,6,16.0,0.0,3,10,35.0,17.0
1,39,5,401,327,256,6,449,214,5,19,104.0,327,443,260.0,13,0,2,3,1,0,0,0,0,1,2,2,5,20.0,0.0,8,10,43.0,53.0
1,37,5,24,320,215,27,404,98,10,9,124.0,320,398,100.0,12,0,2,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10,78.0,35.0
1,13,24,241,266,35,1,381,120,5,6,83.0,266,378,295.0,7,0,1,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,-5.0
1,32,6,412,281,400,2,362,195,6,33,95.0,281,361,135.0,9,0,1,1,1,0,0,1,1,1,0,0,6,30.0,0.0,15,10,61.0,9.0
1,6,1,436,322,401,2,421,13,16,19,121.0,322,416,165.0,12,0,2,3,1,0,0,0,0,1,2,2,16,20.0,0.0,8,10,54.0,54.0
1,45,1,357,352,72,6,432,26,10,19,104.0,352,425,55.0,15,0,0,3,1,1,1,0,1,1,2,2,10,20.0,30.0,8,10,78.0,2.0
1,23,24,436,268,246,21,338,142,8,12,99.0,268,339,120.0,7,0,1,1,1,1,0,1,1,1,0,0,8,30.0,45.0,15,10,108.0,-22.0
1,26,0,178,371,212,2,454,74,5,1,90.0,371,448,60.0,16,0,2,2,1,0,0,0,1,1,2,2,5,20.0,0.0,8,10,43.0,42.0
1,25,12,350,298,125,27,373,144,7,13,91.0,298,369,90.0,10,0,2,1,1,0,0,1,1,1,2,0,7,20.0,0.0,15,10,52.0,32.0
0,15,11,131,110,57,12,112,51,4,2,91.0,110,112,91.0,19,6,1,2,1,0,0,1,0,1,0,0,4,30.0,0.0,15,10,59.0,7.0
0,35,24,312,83,203,11,108,37,8,33,70.0,83,108,194.0,17,6,1,1,1,0,0,1,1,1,0,0,8,30.0,0.0,15,10,63.0,-3.0
1,37,0,73,324,218,18,425,129,10,9,104.0,324,420,175.0,12,0,0,3,1,1,0,0,1,1,2,2,10,20.0,30.0,8,10,78.0,6.0
1,36,1,408,295,390,20,364,22,5,35,110.0,295,363,75.0,10,0,2,1,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,41.0
0,24,6,436,100,421,6,379,10,6,2,118.0,100,376,1050.0,18,6,2,2,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,5.0
1,0,24,175,287,426,27,361,51,5,33,116.0,287,360,100.0,9,0,2,1,1,1,1,1,1,1,0,0,5,30.0,45.0,15,10,105.0,9.0
1,13,24,285,236,93,14,364,200,5,6,79.0,236,363,530.0,2,0,0,2,1,0,0,0,1,1,1,1,5,16.0,0.0,3,10,34.0,15.0
0,21,14,295,59,247,9,306,21,5,30,77.0,59,306,915.0,15,6,1,3,1,0,0,0,1,1,2,0,5,20.0,0.0,8,10,43.0,13.0
1,49,24,28,289,345,27,367,45,5,5,88.0,289,366,120.0,9,0,2,2,1,0,0,1,1,1,0,0,5,30.0,0.0,15,10,60.0,25.0
1,5,0,23,322,152,0,398,122,15,19,103.0,322,395,75.0,12,0,0,3,1,0,0,0,0,1,2,2,15,20.0,0.0,8,10,53.0,7.0
0,38,5,410,138,356,2,190,152,6,33,68.0,138,190,183.0,20,6,1,1,1,1,1,1,1,1,0,0,6,30.0,45.0,15,10,106.0,-46.0
1,32,7,436,286,246,21,354,195,7,33,76.0,286,353,80.0,9,0,1,1,1,0,0,1,1,1,0,0,7,30.0,0.0,15,10,62.0,-7.0
0,15,13,279,82,292,0,312,116,4,2,64.0,82,312,855.0,17,6,1,2,1,0,0,1,1,1,0,0,4,30.0,0.0,15,10,59.0,-1.0
